dist_to_summit_miles,Mt. Elbert - Northeast Ridge - I - Sawatch,Wilson Peak - Southwest Ridge - III - San Juans,Culebra Peak - Northwest Ridge - II - Sangres,Mt. Oxford - Via Mt. Belford - II - Sawatch,Castle Peak - Northeast Ridge - II - Elk,Mt. Massive - East Slopes - II - Sawatch,La Plata Peak - Northwest Ridge - II - Sawatch,Mt. Lindsey - Northwest Gully - III - Sangres,Mt. of the Holy Cross - North Ridge - II - Sawatch,Mt. Princeton - East Slopes - II - Sawatch,Windom Peak - West Ridge - II - San Juans,Huron Peak - Northwest Slopes - II - Sawatch,Mt. Eolus - Northeast Ridge - III - San Juans,Mt. Lincoln - West Ridge - II - 10/Mosquito,Humboldt Peak - West Ridge - II - Sangres,Mt. Democrat - East Slope - II - 10/Mosquito,El Diente Peak - North Slopes - III - San Juans,Mt. Harvard - South Slopes - II - Sawatch,Mt. Bross - West Slopes - II - 10/Mosquito,Sunlight Peak - South Face - IV - San Juans,Quandary Peak - East Ridge - I - 10/Mosquito,North Maroon Peak - Northeast Ridge - IV - Elk,Missouri Mountain - Northwest Ridge - II - Sawatch,Mt. Belford - Northwest Ridge - II - Sawatch,Mt. Shavano - East Slopes - II - Sawatch,Mt. Blue Sky - West Ridge from Summit Lake - II - Front,Capitol Peak - Northeast Ridge - IV - Elk,Little Bear Peak - West Ridge and Hourglass - IV - Sangres,Ellingwood Point - South Face - II - Sangres,Mt. Sherman - Southwest Ridge - II - 10/Mosquito,Kit Carson Peak - Via Challenger Point - III - Sangres,Mt. Bierstadt - West Slopes - II - Front,Tabeguache Peak - Via Mt. Shavano - II - Sawatch,Crestone Peak - South Face - III - Sangres,Pyramid Peak - Northeast Ridge - IV - Elk,Handies Peak - Southwest Slopes - I - San Juans,Crestone Needle - South Face - IV - Sangres,Mt. Columbia - West Slopes - II - Sawatch,Conundrum Peak - South Ridge - II - Elk,Torreys Peak - South Slopes - I - Front,Mt. Yale - Southwest Slopes - II - Sawatch,Mt. Sneffels - South Slopes - III - San Juans,North Eolus - South Ridge - III - San Juans,Wetterhorn Peak - Southeast Ridge - III - San Juans,Grays Peak - North Slopes - I - Front,Maroon Peak - South Ridge - III - Elk,Mt. Wilson - North Slopes - IV - San Juans,Challenger Point - North Slope - II - Sangres,Snowmass Mountain - East Slopes - III - Elk,Pikes Peak - Northwest Slopes - II - Front,Longs Peak - Keyhole Route - III - Front,Mt. Cameron - West Ridge - II - 10/Mosquito,Mt. Antero - West Slopes - II - Sawatch,San Luis Peak - Northeast Ridge - I - San Juans,Uncompahgre Peak - South Ridge - II - San Juans
-8.27,,,,,,,,,,,8220.698006440929,,8272.172070535178,,,,,,,8235.628511147132,,,,,,,,,,,,,,,,,,,,,,,8219.399405404587,,,,,,8628.957089206371,,,,,,
-8.26,,,,,,,,,,,8219.068859320016,,8271.421428716143,,,,,,,8238.986157358093,,,,,,,,,,,,,,,,,,,,,,,8220.623328576528,,,,,,8629.478859164277,,,,,,
-8.25,,,,,,,,,,,8220.292782491955,,8270.67078689711,,,,,,,8242.343803569052,,,,,,,,,,,,,,,,,,,,,,,8221.847251748468,,,,,,8630.000629122183,,,,,,
-8.24,,,,,,,,,,,8221.516705663897,,8270.514147592043,,,,,,,8245.168070185451,,,,,,,,,,,,,,,,,,,,,,,8223.071174920407,,,,,,8630.52239908009,,,,,,
-8.23,,,,,,,,,,,8222.740628835836,,8274.545457243412,,,,,,,8245.922900857962,,,,,,,,,,,,,,,,,,,,,,,8224.464548246151,,,,,,8631.25471676671,,,,,,
-8.22,,,,,,,,,,,8223.964552007776,,8278.57676689478,,,,,,,8246.677731530472,,,,,,,,,,,,,,,,,,,,,,,8226.43158754219,,,,,,8634.525959268829,,,,,,
-8.21,,,,,,,,,,,8225.90034738561,,8282.608076546148,,,,,,,8247.432562202981,,,,,,,,,,,,,,,,,,,,,,,8228.39862683823,,,,,,8637.797201770945,,,,,,
-8.2,,,,,,,,,,,8227.86738668165,,8286.781297102605,,,,,,,8249.059377856887,,,,,,,,,,,,,,,,,,,,,,,8230.36566613427,,,,,,8641.068444273064,,,,,,
-8.19,,,,,,,,,,,8229.83442597769,,8291.742075044951,,,,,,,8254.043398588778,,,,,,,,,,,,,,,,,,,,,,,8232.552882555086,,,,,,8644.33968677518,,,,,,
-8.18,,,,,,,,,,,8231.80146527373,,8296.702852987295,,,,,,,8259.027419320668,,,,,,,,,,,,,,,,,,,,,,,8235.910528766048,,,,,,8647.610929277296,,,,,,
-8.17,,,,,,,,,,,8235.00372608933,,8301.663630929641,,,,,,,8264.011440052558,,,,,,,,,,,,,,,,,,,,,,,8239.268174977007,,,,,,8650.882171779414,,,,,,
-8.16,,,,,,,,,,,8238.36137230029,,8306.871967675508,,,,,,,8268.262672455608,,,,,,,,,,,,,,,,,,,,,,,8242.625821187969,,,,,,8651.874069849695,,,,,,
-8.15,,,,,,,,,,,8241.719018511252,,8312.598165589487,,,,,,,8269.532754559179,,,,,,,,,,,,,,,,,,,,,,,8245.23147041751,,,,,,8652.76772781274,,,,,,
-8.14,,,,,,,,,,,8245.027612586371,,8318.324363503467,,,,,,,8270.802836662751,,,,,,,,,,,,,,,,,,,,,,,8245.98630109002,,,,,,8653.661385775784,,,,,,
-8.129999999999999,,,,,,,,,,,8245.78244325888,,8324.050561417447,,,,,,,8272.072918766324,,,,,,,,,,,,,,,,,,,,,,,8246.74113176253,,,,,,8654.555043738828,,,,,,
-8.12,,,,,,,,,,,8246.537273931392,,8329.212056492484,,,,,,,8272.847812209933,,,,,,,,,,,,,,,,,,,,,,,8247.49596243504,,,,,,8655.448701701875,,,,,,
-8.11,,,,,,,,,,,8247.292104603901,,8333.09901705256,,,,,,,8272.0971703909,,,,,,,,,,,,,,,,,,,,,,,8249.477998989407,,,,,,8656.342359664919,,,,,,
-8.1,,,,,,,,,,,8248.131959812992,,8336.985977612636,,,,,,,8271.346528571867,,,,,,,,,,,,,,,,,,,,,,,8254.462019721297,,,,,,8657.723819371311,,,,,,
-8.09,,,,,,,,,,,8253.115980544884,,8340.872938172712,,,,,,,8270.595886752832,,,,,,,,,,,,,,,,,,,,,,,8259.446040453187,,,,,,8660.647473420666,,,,,,
-8.08,,,,,,,,,,,8258.100001276774,,8345.207477076838,,,,,,,8270.916397595785,,,,,,,,,,,,,,,,,,,,,,,8264.430061185078,,,,,,8663.571127470022,,,,,,
-8.07,,,,,,,,,,,8263.084022008665,,8349.558470070346,,,,,,,8274.947707247155,,,,,,,,,,,,,,,,,,,,,,,8268.369350023217,,,,,,8666.494781519377,,,,,,
-8.06,,,,,,,,,,,8268.026337752475,,8353.909463063854,,,,,,,8278.979016898522,,,,,,,,,,,,,,,,,,,,,,,8269.639432126789,,,,,,8669.418435568734,,,,,,
-8.05,,,,,,,,,,,8269.296419856048,,8358.304032561642,,,,,,,8283.010326549891,,,,,,,,,,,,,,,,,,,,,,,8270.90951423036,,,,,,8672.34208961809,,,,,,
-8.04,,,,,,,,,,,8270.566501959618,,8363.398736299292,,,,,,,8287.276290818903,,,,,,,,,,,,,,,,,,,,,,,8272.179596333932,,,,,,8675.265743667447,,,,,,
-8.03,,,,,,,,,,,8271.83658406319,,8368.493440036942,,,,,,,8292.237068761247,,,,,,,,,,,,,,,,,,,,,,,8272.784763810798,,,,,,8677.00159,,,,,,
-8.02,,,,,,,,,,,8272.987490354331,,8373.58814377459,,,,,,,8297.197846703593,,,,,,,,,,,,,,,,,,,,,,,8272.034121991765,,,,,,8677.00159,,,,,,
-8.01,,,,,,,,,,,8272.236848535298,,8378.569783117591,,,,,,,8302.158624645937,,,,,,,,,,,,,,,,,,,,,,,8271.283480172731,,,,,,8677.00159,,,,,,
-8.0,,,,,,,,,,,8271.486206716265,,8382.79724239144,,,,,,,8307.443336121876,,,,,,,,,,,,,,,,,,,,,,,8270.532838353698,,,,,,8677.00159,,,,,,
-7.99,,,,,,,,,,,8270.73556489723,,8387.024701665288,,,,,,,8313.169534035855,,,,,,,,,,,,,,,,,,,,,,,8271.254997995458,,,,,,8677.00159,,,,,,
-7.98,,,,,,,,,,,8270.166258398474,,8391.252160939135,,,,,,,8318.895731949835,,,,,,,,,,,,,,,,,,,,,,,8275.286307646826,,,,,,8677.00159,,,,,,
-7.97,,,,,,,,,,,8274.197568049844,,8395.642413053782,,,,,,,8324.621929863813,,,,,,,,,,,,,,,,,,,,,,,8279.317617298195,,,,,,8677.00159,,,,,,
-7.96,,,,,,,,,,,8278.22887770121,,8401.345973698973,,,,,,,8329.59990313168,,,,,,,,,,,,,,,,,,,,,,,8283.348926949562,,,,,,8677.154980388237,,,,,,
-7.95,,,,,,,,,,,8282.26018735258,,8407.049534344165,,,,,,,8333.486863691756,,,,,,,,,,,,,,,,,,,,,,,8287.692959727825,,,,,,8677.716788240456,,,,,,
-7.9399999999999995,,,,,,,,,,,8286.353197753491,,8412.753094989357,,,,,,,8337.373824251832,,,,,,,,,,,,,,,,,,,,,,,8292.65373767017,,,,,,8678.278596092674,,,,,,
-7.93,,,,,,,,,,,8291.313975695835,,8417.881441339481,,,,,,,8341.290632560942,,,,,,,,,,,,,,,,,,,,,,,8297.614515612515,,,,,,8678.840403944892,,,,,,
-7.92,,,,,,,,,,,8296.27475363818,,8416.205441989106,,,,,,,8345.64162555445,,,,,,,,,,,,,,,,,,,,,,,8302.57529355486,,,,,,8679.402211797113,,,,,,
-7.91,,,,,,,,,,,8301.235531580525,,8414.529442638734,,,,,,,8349.992618547958,,,,,,,,,,,,,,,,,,,,,,,8307.924294686203,,,,,,8679.964019649331,,,,,,
-7.9,,,,,,,,,,,8306.377815018734,,8412.853443288359,,,,,,,8354.343611541466,,,,,,,,,7992.113948921741,,,,,,,,,,,,,,8313.650492600182,,,,,,8680.52582750155,,,,,,
-7.890000000000001,,,,,,,,,,,8312.104012932712,,8414.133128107585,,,,,,,8358.812389590688,,,,,,,,,7997.550743725766,,,,,,,,,,,,,,8319.37669051416,,,,,,8681.277854950327,,,,,,
-7.88,,,,,,,,,,,8317.830210846692,,8418.420447824252,,,,,,,8363.907093328338,,,,,,,,,8002.98753852979,,,,,,,,,,,,,,8325.10288842814,,,,,,8683.120724341527,,,,,,
-7.87,,,,,,,,,,,8323.55640876067,,8422.70776754092,,,,,,,8369.001797065988,,,,,,,,,8008.350684481234,,,,,,,,,,,,,,8329.926379267967,,,,,,8684.963593732726,,,,,,
-7.859999999999999,,,,,,,,,,,8328.876624166114,,8426.995087257588,,,,,,,8374.096500803636,,,,,,,,,8013.669862488105,,,,,,,,,,,,,,8333.813339828042,,,,,,8686.806463123925,,,,,,
-7.85,,,,,,,,,,,8332.76358472619,,8433.221842280318,,,,,,,8378.99160521904,,,,,,,,,8018.989040494976,,,,,,,,,,,,,,8337.700300388118,,,,,,8688.649332515122,,,,,,
-7.84,,,,,,,,,,,8336.650545286266,,8440.056827135724,,,,,,,8383.219064492887,,,,,,,,,8025.135464707951,,,,,,,,,,,,,,8341.656084013195,,,,,,8690.492201906321,,,,,,
-7.83,,,,,,,,,,,8340.537505846341,,8446.89181199113,,,,,,,8387.446523766735,,,,,,,,,8031.479191093971,,,,,,,,,,,,,,8346.007077006703,,,,,,8692.33507129752,,,,,,
-7.82,,,,,,,,,,,8344.832000228213,,8453.726796846537,,,,,,,8391.673983040584,,,,,,,,,8037.822917479992,,,,,,,,,,,,,,8350.358070000211,,,,,,8695.699115548581,,,,,,
-7.8100000000000005,,,,,,,,,,,8349.182993221719,,8455.742290352613,,,,,,,8396.211522720188,,,,,,,,,8043.51257743286,,,,,,,,,,,,,,8354.70906299372,,,,,,8699.946516404572,,,,,,
-7.8,,,,,,,,,,,8353.533986215229,,8456.633178482956,,,,,,,8401.91508336538,,,,,,,,,8049.180695133757,,,,,,,,,,,,,,8359.240307282696,,,,,,8704.193917260565,,,,,,
-7.79,,,,,,,,,,,8357.884979208735,,8457.524066613298,,,,,,,8407.618644010572,,,,,,,,,8054.746456930646,,,,,,,,,,,,,,8364.335011020346,,,,,,8708.441318116556,,,,,,
-7.779999999999999,,,,,,,,,,,8362.95907958025,,8461.132290832498,,,,,,,8413.322204655764,,,,,,,,,8059.728743637028,,,,,,,,,,,,,,8369.429714757996,,,,,,8712.688718972548,,,,,,
-7.77,,,,,,,,,,,8368.0537833179,,8467.935824397355,,,,,,,8417.71420766029,,,,,,,,,8064.71103034341,,,,,,,,,,,,,,8374.524418495645,,,,,,8716.93611982854,,,,,,
-7.76,,,,,,,,,,,8373.148487055549,,8474.739357962213,,,,,,,8416.038208309916,,,,,,,,,8070.389903982722,,,,,,,,,,,,,,8379.346680746228,,,,,,8721.183520684532,,,,,,
-7.75,,,,,,,,,,,8378.204966835834,,8481.54289152707,,,,,,,8414.362208959541,,,,,,,,,8077.43648823822,,,,,,,,,,,,,,8383.574140020077,,,,,,8722.133093852002,,,,,,
-7.74,,,,,,,,,,,8382.432426109683,,8483.03128622475,,,,,,,8412.686209609166,,,,,,,9475.965089341653,,8084.4830724937165,,,,,,,,,,,,,,8387.801599293925,,,,,,8722.280275602114,,,,,,
-7.73,,,,,,,,,,,8386.659885383531,,8481.471491559321,,,,,,,8414.560923172023,,,,,,,9489.99893457758,,8090.999368793315,,,,,,,,,,,,,,8392.029058567774,,,,,,8722.427457352225,,,,,,
-7.72,,,,,,,,,,,8390.88734465738,,8479.911696893892,,,,,,,8418.848242888691,,,,,,,9504.032779813506,,8096.979678936259,,,,,,,,,,,,,,8396.690579920214,,,,,,8722.574639102335,,,,,,
-7.71,,,,,,,,,,,8395.15021392126,,8478.351902228464,,,,,,,8423.13556260536,,,,,,,9503.118723790727,,8102.959989079203,,,,,,,,,,,,,,8402.394140565406,,,,,,8722.721820852446,,,,,,
-7.699999999999999,,,,,,,,,,,8400.853774566453,,8485.298564727782,,,,,,,8427.422882322026,,,,,,,9496.302251650324,,8108.969106373557,,,,,,,,,,,,,,8408.097701210598,,,,,,8722.869002602558,,,,,,
-7.6899999999999995,,,,,,,,,,,8406.557335211644,,8494.556489053317,,,,,,,8433.903847117812,,,,,,,9489.485779509923,,8114.993360421475,,,,,,,,,,,,,,8413.80126185579,,,,,,8723.016184352668,,,,,,
-7.68,,,,,,,,,,,8412.260895856836,,8503.814413378854,,,,,,,8440.738831973218,,,,,,,9487.990838166328,,8121.017614469392,,,,,,,,,,,,,,8417.57343602552,,,,,,8723.695933897163,,,,,,
-7.67,,,,,,,,,,,8417.964456502028,,8516.092800022088,,,,,,,8447.573816828624,,,,,,,9486.895662798412,,8126.179836735371,,,,,,,,,,,,,,8415.897436675144,,,,,,8724.438781900613,,,,,,
-7.66,,,,,,,,,,,8416.350075399301,,8529.97192693252,,,,,,,8454.40880168403,,,,,,,9486.0239256,,8131.171085048814,,,,,,,,,,,,,,8414.22143732477,,,,,,8725.181629904064,,,,,,
-7.65,,,,,,,,,,,8414.674076048927,,8543.851053842951,,,,,,,8455.831184480021,,,,,,,9486.0239256,,8136.1902136821245,,,,,,,,,,,,,,8412.545437974397,,,,,,8725.924477907514,,,,,,
-7.640000000000001,,,,,,,,,,,8412.998076698552,,8556.513844232595,,,,,,,8456.722072610362,,,,,,,9486.0239256,,8142.18656587677,,,,,,,,,,,,,,8414.921026536718,,,,,,8726.667325910965,,,,,,
-7.63,,,,,,,,,,,8413.763146060115,,8568.455700014436,,,,,,,8457.612960740706,,,,,,,9486.3324720884,,8148.182918071416,,,,,,,,,,,,,,8419.208346253386,,,,,,8727.410173914415,,,,,,
-7.62,,,,,,,,,,,8418.050465776783,,8580.397555796277,,,,,,,8461.81115741398,,,,,,,9487.05166795201,,8154.040558443348,,,,,,,,,,,,,,8423.495665970055,,,,,,8728.6257938471,,,,,,
-7.609999999999999,,,,,,,,,,,8422.33778549345,,8592.339411578118,,,,,,,8468.614690978839,,,,,,,9487.770863815622,,8159.320265225291,,,,,,,,,,,,,,8427.782985686723,,,,,,8731.9823048587,,,,,,
-7.6,,,,,,,,,,,8426.625105210118,,8601.012909371993,,,,,,,8475.418224543697,,,,,,,9489.642481846615,,8164.599972007233,,,,,,,,,,,,,,8434.477935640884,,,,,,8735.3388158703,,,,,,
-7.59,,,,,,,,,,,8432.63200483913,,8608.224288200932,,,,,,,8482.221758108553,,,,,,,9492.144764198973,,8170.015257493961,,,,,,,,,,,,,,8441.31292049629,,,,,,8738.6953268819,,,,,,
-7.58,,,,,,,,,,,8439.466989694536,,8615.43566702987,,,,,,,8482.875647619863,,,,,,,9494.64704655133,,8175.678244077949,,,,,,,,,,,,,,8448.147905351696,,,,,,8742.0518378935,,,,,,
-7.57,,,,,,,,,,,8446.301974549944,,8622.647045858806,,,,,,,8481.315852954434,,,,,,,9497.47988378629,,8181.341230661937,,,,,,,,,,,,,,8454.982890207102,,,,,,8745.408348905099,,,,,,
-7.5600000000000005,,,,,,,,,,,8453.13695940535,,8623.714974930961,,,,,,,8479.756058289006,,,,,,,9500.369422559575,,8187.7566719838205,,,,,,,,,,,,,,8455.906012539159,,,,,,8748.764859916699,,,,,,
-7.55,,,,,,,,,,,8455.66540954215,,8621.7450855237,,,,,,,8478.196263623577,,,,,,,9502.838698847561,,8194.84878247849,,,,,,,,,,,,,,8456.7969006695,,,,,,8752.076815209239,,,,,,
-7.54,,,,,,,,,,,8456.556297672492,,8619.77519611644,,,,,,,8486.222334027747,,,,,,,9500.674376135157,,8201.940892973158,,,,,,,,,,,,,,8457.687788799843,,,,,,8754.184757184485,,,,,,
-7.529999999999999,,,,,,,,,,,8457.447185802836,,8617.805306709179,,,,,,,8495.480258353284,,,,,,,9498.510053422753,,8207.997588323598,,,,,,,,,,,,,,8462.382604259665,,,,,,8756.292699159729,,,,,,
-7.52,,,,,,,,,,,8460.545167537592,,8620.938515085678,,,,,,,8504.73818267882,,,,,,,9497.350698489763,,8213.62983621873,,,,,,,,,,,,,,8469.186137824523,,,,,,8758.400641134975,,,,,,
-7.51,,,,,,,,,,,8467.34870110245,,8627.399010409115,,,,,,,8517.47767970995,,,,,,,9498.437565146987,,8219.26208411386,,,,,,,,,,,,,,8475.98967138938,,,,,,8760.508583110219,,,,,,
-7.5,,,,,,,,,,,8474.152234667306,,8633.859505732555,,,,,,,8531.35680662038,,,,,,,9499.524431804213,,8225.538046964304,,,,,,,,,,,,,,8482.793204954238,,,,,,8762.616525085465,,,,,,
-7.49,,,,,,,,,,,8480.955768232165,,8640.320001055992,,,,,,,8545.235933530814,,,,,,,9502.14164183412,,8231.91309399972,,,,,,,,,,,,,,8482.744636325075,,,,,,8764.724467060709,,,,,,
-7.48,,,,,,,,,,,8483.165891540446,,8641.449556811212,,,,,,,8557.70542015912,,,,,,,9506.10522810948,,8238.302770110738,,,,,,,,,,,,,,8481.184841659646,,,,,,8766.832409035955,,,,,,
-7.47,,,,,,,,,,,8481.606096875017,,8641.940871115503,,,,,,,8569.647275940963,,,,,,,9510.06881438484,,8245.03249870301,,,,,,,,,,,,,,8479.625046994217,,,,,,8766.615002659493,,,,,,
-7.46,,,,,,,,,,,8480.046302209588,,8642.432185419793,,,,,,,8581.589131722802,,,,,,,9512.654623760603,,8251.762227295281,,,,,,,,,,,,,,8478.065252328788,,,,,,8766.159979849836,,,,,,
-7.449999999999999,,,,,,,,,,,8478.48650754416,,8642.923499724084,,,,,,,8593.530987504644,,,,,,,9514.803024949626,,8258.42112357821,,,,,,,,,,,,,,8486.999931669176,,,,,,8765.70495704018,,,,,,
-7.4399999999999995,,,,,,,,,,,8484.499635321146,,8650.088227415597,,,,,,,8601.732471353533,,,,,,,9516.951426138648,,8264.826731636746,,,,,,,,,,,,,,8496.25785599471,,,,,,8765.249934230522,,,,,,
-7.43,,,,,,,,,,,8493.757559646683,,8658.72090822722,,,,,,,8608.94385018247,,,,,,,9518.062151852973,,8271.232339695282,,,,,,,,,,,,,,8505.515780320247,,,,9353.865585041242,,8764.794911420866,,,,,,
-7.42,,,,,,,,,,,8503.01548397222,,8667.353589038843,,,,,,,8616.155229011407,,,,,,,9519.134596357095,,8277.905974599133,,,,,,,,,,,,,,8518.643424424545,,,,9352.478841427293,,8764.339888611208,,,,,,
-7.41,,,,,,,,,,,8514.895075539014,,8675.986269850466,,,,,,,8623.366607840344,,,,,,,9520.661295631166,,8284.970683464553,,,,,,,,,,,,,,8532.522551334976,,,,9351.092097813344,,8764.890116491677,,,,,,
-7.4,,,,,,,,,,,8528.774202449444,,8677.45629097556,,,,,,,8623.518416469822,,,,,,,9524.249910953939,,8292.035392329974,,,,,,,,,,,,,,8546.401678245407,,,,9350.6948625379,,8768.10610755129,,,,,,
-7.390000000000001,,,,,,,,,,,8542.653329359875,,8676.720768466008,,,,,,,8621.548527062561,,,,,,,9527.838526276711,,8298.4991276796,,,,,,,,,,,,,,8558.708448328685,,,,9350.3539944735,,8771.322098610903,,,,,,
-7.38,,,,,,,,,,,8555.483300082695,,8675.985245956454,,,,,,,8619.5786376553,,,,,,,9530.722906606241,,8304.524932283079,,,,,,,,,,,,,,8570.650304110528,,,,9349.99251604524,,8774.538089670514,,,,,,
-7.37,,,,,,,,,,,8567.425155864536,,8675.2497234469,,,,,,,8617.608748248042,,,,,,,9532.515533146774,,8310.550736886556,,,,,,,,,,,,,,8582.592159892369,,,,9349.300046573748,,8777.754080730127,,,,,,
-7.359999999999999,,,,,,,,,,,8579.367011646378,,8679.777809581323,,,,,,,8621.583152807107,,,,,,,9534.308159687307,,8316.27763121174,,,,,,,,,,,,,,8594.53401567421,,,,9348.607577102253,,8780.97007178974,,,,,,
-7.35,,,,,,,,,,,8591.308867428219,,8686.50348207957,,,,,,,8628.043648130544,,,,,,,9533.002240932545,,8321.909167724969,,,,,,,,,,,,,,8602.338174205666,,,,9348.165879030517,,8784.186062849352,,,,,,
-7.34,,,,,,,,,,,8600.390590328736,,8693.229154577817,,,,,,,8634.504143453983,,,,,,,9529.717222454592,,8327.540704238196,,,,,,,,,,,,,,8609.549553034603,,,,9348.961584690165,,8786.5956233287,,,,,,
-7.33,,,,,,,,,,,8607.601969157673,,8699.954827076062,,,,,,,8640.964638777421,,,,,,,9526.432203976641,,8333.856533471113,,,,,,,,,,,,,,8616.76093186354,,,,9349.757290349813,,8787.929763935048,,,,,,
-7.32,,,,,,,,,,,8614.81334798661,,8706.826008413313,,,,,,,8641.498580874812,,,,,,,9526.338898921344,,8340.235822676941,,,,,,,,,,,,,,8623.972310692478,,,,9352.332441205795,,8789.263904541398,,,,,,
-7.3100000000000005,,,,,,,,,,,8622.024726815547,,8713.76084181722,,,,,,,8641.989895179102,,,,,,,9526.706905222627,,8346.745252578943,,,,,,,,,,,,,,8623.352960228975,,,,9350.466994102577,,8790.598045147746,,,,,,
-7.3,,,,,,,,,,,8623.88497011778,,8720.695675221128,,,,,,,8642.481209483394,,,,,,,9526.994209542327,,8354.544518524814,,,,,,,,,,,,,,8621.383070821714,,,,9348.881326841862,,8791.932185754094,,,,,,
-7.29,,,,,,,,,,,8621.91508071052,,8725.991341863972,,,,,,,8642.972523787685,,,,,,,9526.628656253471,,8362.343784470686,,,,,,,,,,,,,,8619.413181414453,,,,9348.50658188962,,8793.266326360445,,,,,,
-7.279999999999999,,,,,,,,,,,8619.945191303259,,8730.454331966997,,,,,,,8650.94960899853,,,,,,,9526.263102964618,,8369.737445505893,,,,,,,,,,,,,,8617.443292007192,,,,9348.131836937378,,8794.600466966793,,,,,,
-7.27,,,,,,,,,,,8617.975301895998,,8734.917322070025,,,,,,,8659.582289810152,,,,,,,9525.308500362098,,8376.052214641652,,,,,,,,,,,,,,8622.125786960218,,,,9349.542262297931,,8795.977516937439,,,,,,
-7.26,,,,,,,,,,,8620.380994899313,,8739.380312173053,,,,,,,8668.214970621775,,,,,,,9523.145776670846,,8382.366983777412,,,,,,,,,,,,,,8628.586282283655,,,,9351.602813066358,,8797.373801435417,,,,,,
-7.25,,,,,,,,,,,8626.841490222752,,8738.64901849641,,,,,,,8676.847651433398,,,,,,,9520.983052979596,,8389.1523885988,,,,,,,,,,,,,,8635.046777607095,,,,9353.663363834787,,8798.770085933393,,,,,,
-7.24,,,,,,,,,,,8633.30198554619,,8734.927774991813,,,,,,,8677.38289945821,,,,,,,9518.818776832342,,8396.585332842214,,,,,,,,,,,,,,8641.048533363248,,,,9351.984715127957,,8800.16637043137,,,,,,
-7.23,,,,,,,,,,,8639.762480869627,,8731.206531487216,,,,,,,8676.647376948657,,,,,,,9516.653239012348,,8404.01827708563,,,,,,,,,,,,,,8641.539847667538,,,,9349.568303420436,,8801.562654929347,,,,,,
-7.22,,,,,,,,,,,8641.407157950323,,8727.485287982618,,,,,,,8675.911854439102,,,,,,,9514.487701192356,,8410.396541685841,,,,,,,,,,,,,,8642.031161971829,,,,9347.151891712916,,8802.958939427324,,,,,,
-7.21,,,,,,,,,,,8641.898472254614,,8731.694170147019,,,,,,,8675.17633192955,,,,,,,9512.035497985307,,8416.059857319444,,,,,,,,,,,,,,8642.522476276119,,,,9347.665980851094,,8804.355223925302,,,,,,
-7.199999999999999,,,,,,,,,,,8642.389786558904,,8741.06927090223,,,,,,,8680.448907071112,,,,,,,9509.502050104002,,8421.723172953049,,,,,,,,,,,,,,8643.042009965744,,,,9348.356416420678,,8806.086069049323,,,,,,
-7.1899999999999995,,,,,,,,,,,8642.881100863195,,8750.444371657439,,,,,,,8687.174579569359,,,,,,,9507.135630039907,,8430.402445274096,,,,,,,,,,,,,,8651.674690777367,,,,9349.295127586796,,8808.120925298947,,,,,,
-7.18,,,,,,,,,,,8649.343254534422,,8759.81947241265,,,,,,,8693.900252067604,,,,,,,9512.631807768832,,8439.988011464307,,,,,,,,,,,,,,8660.307371588991,,,,9355.55022701025,,8810.155781548568,,,,,,
-7.17,,,,,,,,,,,8657.975935346045,,8772.206297678418,,,,,,,8700.625924565851,,,,,,,9518.127985497757,,8449.573577654519,,,,,,,,,,,,,,8668.940052400614,,,,9361.805326433701,,8812.190637798192,,,,,,
-7.16,,,,,,,,,,,8666.608616157668,,8787.026845205644,,,,,,,8707.517976285772,,,,,,,9522.523567135368,,8457.73757200918,,,,,,,,,,,,,,8677.572733212237,,,,9366.284288938443,,8814.225494047816,,,,,,
-7.15,,,,,,,,,,,8675.24129696929,,8801.847392732872,,,,,,,8714.45280968968,,,,,,,9524.261210049612,,8465.829989634594,,,,,,,,,,,,,,8677.321120970017,,,,9361.779880842047,,8816.260350297438,,,,,,
-7.140000000000001,,,,,,,,,,,8677.51976422739,,8816.667940260098,,,,,,,8721.387643093585,,,,,,,9525.998852963858,,8473.768311095302,,,,,,,,,,,,,,8676.585598460464,,,,9357.275472745649,,8818.295206547062,,,,9411.819703842939,,
-7.13,,,,,,,,,,,8676.784241717836,,8822.276224635692,,,,,,,8726.436665577827,,,,,,,9527.470312068886,,8480.460600234179,,,,,,,,,,,,,,8675.85007595091,,,,9353.624571732136,,8819.9268979475,,,,9418.551973829506,,
-7.12,,,,,,,,,,,8676.048719208282,,8818.825569425291,,,,,,,8730.899655680852,,,,,,,9528.938904808028,,8487.152889373054,,,,,,,,,,,,,,8675.114553441355,,,,9352.241091533997,,8821.331131771605,,,,9425.284243816073,,
-7.109999999999999,,,,,,,,,,,8675.313196698728,,8815.37491421489,,,,,,,8735.36264578388,,,,,,,9530.307539748146,,8493.928022438842,,,,,,,,,,,,,,8681.013814159109,,,,9350.857611335858,,8822.73536559571,,,,9432.157991733131,,
-7.1,,,,,,,,,,,8679.19740544868,,8811.924259004489,,,,,,,8739.825635886908,,,,,,,9531.397308129057,,8500.925380062217,,,,,,,,,,,,,,8687.739486657356,,,,9350.173743729516,,8824.139599419816,,,,9439.367323950233,,
